,url,name,price,rating,reviews
102,/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-67,"Tabelito® Casual Laptop Bag 15.6-inch(39.6cm), 25 LTR Water Repellent Backpack Office College School Business Travel Bags for Men Women Boys & Girls (Blue)",299,3.7 out of 5 stars,874
103,/Genie-Ltrs-School-Backpack-CAMELLIA17SBPIN/dp/B07QHMKHWH/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-68,ALIZA Women's Tote Bag,"1,716",4.0 out of 5 stars,"2,166"
104,/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-69,Auxter Faux Leather 23 Cms Duffle Bag(Aux_Gb_Le_Black -Se__0521_Black),"1,299",4.8 out of 5 stars,9
105,/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-70,Lavie Sport Chairman Director Business Laptop Bags | Premium Leatherette Business Backpacks for Men & Women | Durable Office Bag for Notebook/MacBook,"1,899",4.1 out of 5 stars,145
106,/Skybags-Brat-Green-Casual-Backpack/dp/B08Z21W4TG/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-71,"Red Lemon Titan Ultrafit Bange 55L Capacity 15.6-inch Laptop Bags Backpacks for Men and Women Outdoor and Camping Bags 3in1 Office Bags, Travel Travelling Backpack, Hiking Backpack Day Backpack-Black",449,4.3 out of 5 stars,(34)
107,/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-72,Wesley Xenon Laptop Bag,669,4.2 out of 5 stars,(684)
108,/ALIZA-Womens-Tote-Bag-Black/dp/B08JJ8RQNR/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-73,Gear Polyester 74 Cms Duffle Bag(Dufcrstng0406_Grey),"1,196",4.3 out of 5 stars,"(2,236)"
109,/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-74,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,800",3.8 out of 5 stars,"(2,868)"
110,/sspa/click?ie=UTF8&spc=MTo4ODM4MjkwMDQ2MDc5MjUwOjE2NzU0NDQ1OTE6c3BfbXRmOjIwMTA4NTk1NTk4MTk4OjowOjo&url=%2FLavie-Sport-Chairman-Compatible-compartments%2Fdp%2FB0B45VLPMT%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"LuvLap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent","12,399",4.6 out of 5 stars,"(16,291)"
111,/sspa/click?ie=UTF8&spc=MTo4ODM4MjkwMDQ2MDc5MjUwOjE2NzU0NDQ1OTE6c3BfbXRmOjIwMTEwMDgyMjQwOTk4OjowOjo&url=%2FUltrafit-15-6-inch-Backpacks-Travelling-Backpack-Black%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,American Tourister Casual Backpack,"2,849",4.1 out of 5 stars,"(2,660)"
112,/Wesley-Briefcase-Professional-Messenger-Resistant/dp/B08K7PN23C/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-77,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,"1,169",4.4 out of 5 stars,"(7,166)"
113,/Gear-Polyester-Travel-Duffle-DUFCRSTNG0406/dp/B075MMWRW6/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-78,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,299,4.2 out of 5 stars,(874)
114,/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-79,"TRUE HUMAN® Emperor Anti Theft With Number Lock Backpack Bag Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (ZYDEN)",661.,4.1 out of 5 stars,"(1,499)"
115,/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-80,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,099",4.2 out of 5 stars,"(7,631)"
116,/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-81,"Wenger 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014",225,5.0 out of 5 stars,"(8,804)"
117,/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-82,ZIPLOC Polyester Adjustable Strap Baby Diaper Nappy Changing |Mother Handbag |Maternity Backpack,449,4.6 out of 5 stars,(577)
118,/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-83,"Arctic Hunter Laptop Bag,Casual Backpack 30L Large Capacity Laptop Bag with 15.6"" Laptop Pocket Water-resistant,Multi-pocket School Travel Business Bag with USB Charging Port for Men/Women,Black",669,4 Stars & Up,(258)
119,/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675444591&sprefix=ba%2Caps%2C283&sr=8-84,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",549,3 Stars & Up,"(1,065)"
120,/sspa/click?ie=UTF8&spc=MTo4ODM4MjkwMDQ2MDc5MjUwOjE2NzU0NDQ1OTE6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)",403,2 Stars & Up,"(15,924)"
121,/sspa/click?ie=UTF8&spc=MTo4ODM4MjkwMDQ2MDc5MjUwOjE2NzU0NDQ1OTE6c3BfYnRmOjIwMDc4OTIwNzc5Mzk4OjowOjo&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007-PARENT,376,1 Star & Up,(904)
122,/sspa/click?ie=UTF8&spc=MTo4NTQzNjg5MTQ4MTQwNjU2OjE2NzU0NDQ1OTM6c3BfYXRmX25leHQ6MjAxMTU4MjY5MzQ3OTg6OjA6Og&url=%2FBackpack-Capacity-Water-resistant-Multi-pocket-Business%2Fdp%2FB0B6FK9ZZG%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444593%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Trajectory Sigma Brown Elegant Vegan Leather Crossbody Messenger Office Bag for upto 15.6 Inch Laptop , MacBook , Notebook with Multiple Compartment Shoulder & Handbag for Men & Women with 2 Years Warranty","1,079",4.5 out of 5 stars,(516)
123,/sspa/click?ie=UTF8&spc=MTo4NTQzNjg5MTQ4MTQwNjU2OjE2NzU0NDQ1OTM6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444593%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"Sirona Sanitary Disposable Bags - 75 Bags for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner and Personal Hygiene Waste","3,799",3.9 out of 5 stars,"(14,196)"
124,/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-83,NIVIA Basic Duffle Polyester Bag/ Gym Bags/ Adjustable Shoulder Bag for Men/ Duffle Gym Bags for Men/ Fitness Bag/ Carry Bags/ Sports & Travel Bag/ Sports Kit/ Duffle Bags Travel (Black/Grey),498,3.8 out of 5 stars,(385)
125,/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-84,"Genie Unicorn School Bags for Girls - 3 compartments | Stylish and Trendy College Bag for Girls | Easy to Carry Backpacks for Women, Unicorn design. Latest Collection. (Pink)",539,4.2 out of 5 stars,"(3,587)"
126,/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-85,TRUE HUMAN 32 Ltrs laptop backpack ( cooper blue ),"1,299",4.4 out of 5 stars,(665)
127,/Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-86,"Motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue,Pack of 1)",549,4.5 out of 5 stars,"(2,166)"
128,/Genie-Unicorn-School-Bags-Girls/dp/B09N9LYY8X/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-87,"ZANIC'S Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer Bags (Pink)","1,119",4.2 out of 5 stars,(21)
129,/TRUE-HUMAN-laptop-backpack-cooper/dp/B0BKTQ48D5/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-88,Lavie Sport Chairman Director Business Laptop Bags | Premium Leatherette Business Backpacks for Men & Women | Durable Office Bag for Notebook/MacBook,"1,199",4.1 out of 5 stars,"(1,576)"
130,/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-89,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",639,4.2 out of 5 stars,(34)
131,/Capacity-Cosmetic-Portable-Cosmetics-Organizer/dp/B0BR123Z9J/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-90,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,949,4.0 out of 5 stars,(684)
132,/sspa/click?ie=UTF8&spc=MTo4NTQzNjg5MTQ4MTQwNjU2OjE2NzU0NDQ1OTM6c3BfbXRmOjIwMTA4NTk1NTk4MTk4OjowOjo&url=%2FLavie-Sport-Chairman-Compatible-compartments%2Fdp%2FB0B45VLPMT%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444593%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Hammonds Flycatcher Genuine Leather Executive Formal Office Bag | Shoulder Laptop Messenger Bag for Men | MacBook|Notebook Upto 16 Inch| Crossbody Handbags with Shoulder Straps | Brown | LB106BR,649,4.3 out of 5 stars,"(1,567)"
133,/sspa/click?ie=UTF8&spc=MTo4NTQzNjg5MTQ4MTQwNjU2OjE2NzU0NDQ1OTM6c3BfbXRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444593%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Gear Moderneco5 21L Water Resistant School Bag/Backpack/College Bag For Men/Women - Navyblue,"1,196",4.1 out of 5 stars,"(6,738)"
134,/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-93,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,"5,600",4.5 out of 5 stars,(340)
135,/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-94,"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag","1,099",4.0 out of 5 stars,"(2,660)"
136,/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-95,BROGBUS Leather Men Bag Business Messenger,"2,849",4.1 out of 5 stars,(330)
137,/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-96,"Arctic Hunter Mens Small Sling Bag Chest Bag Shoulder Bag Mobile Bag Side Bag with Earphone Port Water Resistant for Everyday Use Small Items and Small Electronic Product,Black","1,169",4.1 out of 5 stars,(162)
138,/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-97,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),"1,499",4.3 out of 5 stars,(99)
139,/BROGBUS-Business-Messenger-Sling-10-05inch/dp/B09QLD9GJY/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-98,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Black)","2,380",4.1 out of 5 stars,"(2,472)"
140,/Resistant-Outdoor-Shoulder-Unbalance-Earphone/dp/B07TT785P7/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-99,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls, 750 Days warranty (Blue)","1,399",4.2 out of 5 stars,(26)
141,/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1675444593&sprefix=ba%2Caps%2C283&sr=8-100,Scarters | Ultimate Premium Laptop Backpack for Business in Water Resistant Anti-Abrasive Nylon Fabric: Terminal ~ Navy Blue for up to 15.6 inch Laptop/MacBook,225,4.4 out of 5 stars,(577)
142,/sspa/click?ie=UTF8&spc=MTo4NTQzNjg5MTQ4MTQwNjU2OjE2NzU0NDQ1OTM6c3BfYnRmOjIwMTA3MTA1MzkxMjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444593%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",245,3.7 out of 5 stars,"(2,166)"
143,/sspa/click?ie=UTF8&spc=MTo4NTQzNjg5MTQ4MTQwNjU2OjE2NzU0NDQ1OTM6c3BfYnRmOjIwMDgwOTQ2OTc5NDk4OjowOjo&url=%2Fuppercase-Backpack-1800EBP1-resistant-sustainable%2Fdp%2FB0B9T7PD7T%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444593%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Wenger 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014",999,4.2 out of 5 stars,"(2,129)"
144,/sspa/click?ie=UTF8&spc=MToxMjc3MDE3Mzg2MzYwMTUwOjE2NzU0NDQ1OTU6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444595%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"Genie Unicorn School Bags for Girls - 3 compartments | Stylish and Trendy College Bag for Girls | Easy to Carry Backpacks for Women, Unicorn design. Latest Collection. (Pink)",625,4.0 out of 5 stars,"(4,565)"
145,/sspa/click?ie=UTF8&spc=MToxMjc3MDE3Mzg2MzYwMTUwOjE2NzU0NDQ1OTU6c3BfYXRmX25leHQ6MjAwNzg5MjA3NzkzOTg6OjA6Og&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444595%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,"1,516",4.5 out of 5 stars,"(2,497)"
146,/Genie-Unicorn-School-Bags-Girls/dp/B09N9LYY8X/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-99,Artistix 25 ltrs (30 cms)backpack(Talon_40cm_black),747.,4 Stars & Up,"(1,633)"
147,/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-100,Baggit Women's Sling Bag (Grey),"1,079",3 Stars & Up,(811)
148,/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-101,Baggit Women's Laptop Bag - Large (Blue),"1,196",2 Stars & Up,(368)
149,/Baggit-Womens-Satchel-Handbag-Grey/dp/B098TKJG1L/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-102,Lenovo Everyday Laptop Backpack B515 15.6-inch Water Repellent Black,849,1 Star & Up,(528)
150,/Baggit-Womens-Laptop-Bag-Large/dp/B0BNTL7Z7J/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-103,"AirCase Laptop Messenger Bag Case Cover Pouch for 13.3-Inch, 14-Inch, 15.6 -Inch Laptop Bag for Men & Women","2,705",4.5 out of 5 stars,"(1,482)"
151,/Lenovo-Laptop-Everyday-Backpack-Black/dp/B07GM5NR14/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-104,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,429,3.9 out of 5 stars,(9)
152,/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-105,Lavie Sport Chairman Director Business Laptop Bags | Premium Leatherette Business Backpacks for Men & Women | Durable Office Bag for Notebook/MacBook,999,4.4 out of 5 stars,(59)
153,/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-106,"Red Lemon Titan Ultrafit Bange 55L Capacity 15.6-inch Laptop Bags Backpacks for Men and Women Outdoor and Camping Bags 3in1 Office Bags, Travel Travelling Backpack, Hiking Backpack Day Backpack-Black",899,4.4 out of 5 stars,(145)
154,/sspa/click?ie=UTF8&spc=MToxMjc3MDE3Mzg2MzYwMTUwOjE2NzU0NDQ1OTU6c3BfbXRmOjIwMTA4NTk1NTk4MTk4OjowOjo&url=%2FLavie-Sport-Chairman-Compatible-compartments%2Fdp%2FB0B45VLPMT%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444595%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag",989,4.2 out of 5 stars,684
155,/sspa/click?ie=UTF8&spc=MToxMjc3MDE3Mzg2MzYwMTUwOjE2NzU0NDQ1OTU6c3BfbXRmOjIwMTEwMDgyMjQwOTk4OjowOjo&url=%2FUltrafit-15-6-inch-Backpacks-Travelling-Backpack-Black%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444595%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Lenovo Slim Everyday Backpack,"1,139",4.5 out of 5 stars,21
156,/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-109,"POLESTAR Space 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",766,3.9 out of 5 stars,162
157,/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-110,Wesley office Laptop Bag briefcase notebook professional business 15.6 Inch Briefcase messenger sling Water resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men (Charcoal Black),"1,800",4.4 out of 5 stars,"3,587"
158,/POLESTAR-Navyorg-Casual-bagpack-Backpack/dp/B0844R2GMK/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-111,"jaspo Roller Skating Bag, Quad & Inline Skates (Water Resistant), Casual/Office/College Book Backpack Computer/Laptop Bag for Both Kids & Adults Travel Backpack","1,200",3.6 out of 5 stars,"2,764"
159,/Wesley-briefcase-professional-Briefcase-messenger/dp/B0BJVDN7VT/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-112,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)","12,399",4.5 out of 5 stars,780
160,/Roller-Skating-Inline-Skates-Adults/dp/B08C47SFYB/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-113,HP 100 Lightweight Backpack for 15.6-inch Laptop with Elastic and Padded Shoulder Straps (Black),"1,169",4.4 out of 5 stars,1
161,/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-114,American Tourister Casual Backpack,"5,600",4.1 out of 5 stars,"3,643"
162,/HP-Lightweight-100-Black-Backpack/dp/B08CY1YXCK/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-115,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",999,4.2 out of 5 stars,628
163,/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1675444595&sprefix=ba%2Caps%2C283&sr=8-116,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,949,3.9 out of 5 stars,"53,084"
